sec,t1 success,t2 success,N t1 wp,N t1 accordance,line A diff,line B diff,N t2 wp,N t2 accordance,N t2 O(1)/U(0),TOTAL A diff,TOTAL B diff,diff line,DIFF total
20210304,1,0,73.07692308,1,3.737636313,6.414300919,51.53846154,0,1,3.825222422,2.390672522,-2.676664605,1.434549901
20210304,0,0,72.30769231,1,-4.553334085,-2.8176089,53.84615385,1,0,-15.00872486,-14.70821618,-1.735725184,-0.300508679
20210304,0,1,66.15384615,1,-0.128595028,1.987018277,53.07692308,1,1,-12.94000965,-14.99977248,-2.115613305,2.059762824
20211025,0,0,65.38461538,1,-7.876353412,-5.92091778,70,1,0,-7.192747225,-1.320880788,-1.955435632,-5.871866438
20211025,0,1,56.92307692,1,-2.035376709,-0.473352792,69.23076923,1,0,-14.94037536,-6.87570745,-1.562023917,-8.06466791
20211025,1,0,66.92307692,1,-4.611198607,-2.435130208,63.84615385,1,0,4.52431346,12.78265429,-2.176068399,-8.258340827
20211026,1,1,72.30769231,1,-3.142893019,0.202034154,57.69230769,0,0,3.39917214,6.742029345,-3.344927172,-3.342857204
20211026,1,0,53.84615385,1,-2.0169608,-1.191444833,60.76923077,1,0,-0.455948143,3.02358134,-0.825515967,-3.479529483
20211026,0,1,62.30769231,1,4.911554868,5.9605188,70,1,0,-7.41803709,-0.677272851,-1.048963932,-6.740764239
20211027,0,1,66.15384615,1,0.370674239,1.784654068,53.84615385,1,0,-11.922763,-9.994150485,-1.413979829,-1.928612514
20211027,1,1,58.46153846,1,-6.201387917,-4.325173266,56.15384615,1,0,-4.033923296,-0.925997177,-1.876214651,-3.107926119
20211027,1,1,62.30769231,1,-11.81670773,-9.843690409,70,1,0,-0.556792289,4.289447331,-1.973017316,-4.84623962
20211027,1,1,54.61538462,1,2.220510597,2.737035221,52.30769231,0,1,1.472922271,1.029242774,-0.516524624,0.443679496
20211027,1,0,50.76923077,0,-3.358434535,-3.209296966,59.23076923,1,1,4.209502879,4.467554715,-0.149137569,-0.258051836
20211027,1,1,56.15384615,1,-3.630068781,-2.397631518,63.84615385,1,0,-0.433808577,3.148112459,-1.232437263,-3.581921036
20211027,1,1,70,1,-3.611499382,-0.573950221,51.53846154,0,1,7.650810138,8.184783143,-3.037549161,-0.533973006
20211027,0,1,65.38461538,1,5.370751586,6.777600094,74.61538462,1,0,-9.981283295,-2.466089197,-1.406848508,-7.515194098
20211027,0,1,51.53846154,1,-3.77008684,-3.948320178,69.23076923,1,0,-15.89482663,-10.23864879,0.178233337,-5.65617784
20211028,0,1,60.76923077,1,-3.684073907,-2.764150463,65.38461538,1,0,0.127234015,5.372665987,-0.919923444,-5.245431972
20211028,0,1,65.38461538,1,0.677107315,2.101791698,53.07692308,0,0,0.116741668,4.286613898,-1.424684383,-4.16987223
20211028,1,0,60.76923077,1,4.791405169,6.211018247,51.53846154,0,1,-0.741036317,1.095962006,-1.419613078,-1.836998323
20211028,0,0,76.15384615,1,2.045446971,5.895262087,52.30769231,0,0,9.361695379,11.19172487,-3.849815116,-1.830029493
20211028,0,1,64.61538462,1,-0.705762189,0.599267975,58.46153846,1,0,-8.882327693,-5.540704261,-1.305030165,-3.341623432
20211028,1,0,51.53846154,1,-5.97613434,-5.912823129,64.61538462,1,0,-4.798729104,1.706966668,-0.063311211,-6.505695772
20211029,1,1,66.15384615,1,4.459164747,6.843684433,62.30769231,1,0,-4.676981909,0.615536598,-2.384519686,-5.292518506
20211029,0,1,66.15384615,1,-11.07317261,-8.716542503,60,1,0,-3.709191787,0.194716005,-2.356630104,-3.903907792
20211029,0,1,70,1,3.418716094,5.306607179,58.46153846,1,0,-2.058557993,0.597151304,-1.887891085,-2.655709297
20211029,0,1,55.38461538,0,-4.950913453,-4.631205938,56.15384615,1,0,2.992409241,5.586633663,-0.319707515,-2.594224422
20211029,1,1,67.69230769,1,-2.07323809,0.223301024,50.76923077,0,1,0.339313186,0.821056226,-2.296539114,-0.48174304
20211029,0,0,64.61538462,1,3.061254511,5.015779023,65.38461538,1,0,10.32129118,16.47851216,-1.954524512,-6.157220978
20211029,1,1,72.30769231,1,-2.294188784,-0.672369356,59.23076923,1,0,-6.439868913,-1.631302651,-1.621819428,-4.808566263
20211030,1,1,50.76923077,0,-3.53698983,-2.521328825,65.38461538,1,0,-7.271792812,-0.152422597,-1.015661005,-7.119370214
20211030,0,1,59.23076923,1,1.881836748,3.762376639,53.84615385,1,0,1.067503328,3.691581117,-1.880539891,-2.624077789
20211030,0,0,50.76923077,0,4.389053008,4.548775665,63.84615385,1,0,0.784225245,6.359232618,-0.159722657,-5.575007373
20211030,1,1,58.46153846,1,-6.452722542,-5.695879549,50.76923077,0,0,9.992002172,11.41197563,-0.756842993,-1.419973457
20211030,0,1,52.30769231,1,4.08140941,4.308588879,51.53846154,0,1,10.89388832,8.924062033,-0.227179468,1.969826283
20211030,0,0,53.07692308,1,-8.216056141,-7.842813366,54.61538462,1,0,11.76353852,13.9055616,-0.373242776,-2.142023076
20211030,1,0,80.76923077,1,-3.574687936,0.822899358,52.30769231,0,1,5.304525667,6.654367704,-4.397587294,-1.349842037
20211030,0,1,56.92307692,1,9.551857248,10.96410623,60.76923077,1,0,5.105100875,7.515423197,-1.412248986,-2.410322322
20211030,1,1,52.30769231,0,1.054316762,1.888171757,63.07692308,1,0,-2.125273905,3.000847104,-0.833854995,-5.126121009
20211030,1,1,73.84615385,1,5.097888419,7.372525858,59.23076923,1,0,1.207047983,6.058103585,-2.274637439,-4.851055601
20211030,1,0,70.76923077,1,-4.031895729,-2.531115369,58.46153846,1,0,-4.164696023,-1.726413778,-1.500780359,-2.438282245
20211031,0,0,53.07692308,1,-2.525201413,-1.796376498,56.92307692,1,1,1.225291532,0.558722926,-0.728824915,0.666568605
20211031,0,0,51.53846154,1,5.578859129,5.986504166,58.46153846,1,0,-11.61317431,-8.046864896,-0.407645037,-3.566309411
20211031,0,1,67.69230769,1,4.309239079,5.775535476,76.15384615,1,0,-7.27162371,-0.376888965,-1.466296397,-6.894734745
20211031,1,1,66.15384615,1,1.024828315,2.900524809,51.53846154,1,0,1.827230173,2.831707147,-1.875696494,-1.004476975
20211031,1,0,77.69230769,1,5.31303719,7.369705495,53.07692308,1,1,9.844193639,10.60156964,-2.056668305,-0.757375997
20211101,0,1,57.69230769,1,9.901518903,10.46931824,56.92307692,1,0,10.10192308,11.77974187,-0.567799335,-1.677818796
20211101,0,1,66.15384615,1,-3.477797428,-0.904586751,50.76923077,0,0,7.409869722,8.851017385,-2.573210676,-1.441147662
20211101,0,0,50.76923077,1,-7.214458336,-7.627582771,54.61538462,1,0,-2.25487725,0.458356102,0.413124434,-2.713233352
20211101,0,0,73.07692308,1,-1.634940863,0.421953361,60,1,0,-1.225168402,2.585332673,-2.056894224,-3.810501075
20211101,0,0,56.92307692,1,2.792262603,2.699224428,53.07692308,1,0,11.72696588,13.63664431,0.093038175,-1.909678434
20211101,0,0,54.61538462,1,-6.577953761,-5.432382057,51.53846154,0,0,4.474408823,5.700165353,-1.145571704,-1.22575653
20211101,1,0,71.53846154,1,-8.569953803,-6.011943454,51.53846154,0,1,3.023063554,2.823234597,-2.558010348,0.199828957
20211101,0,1,74.61538462,1,0.252576143,3.009665445,56.15384615,1,0,3.10330347,5.687873871,-2.757089302,-2.584570401
20211102,0,0,66.15384615,1,1.484687101,3.175151555,64.61538462,1,0,-5.271157235,-0.28523121,-1.690464454,-4.985926025
20211102,0,0,73.07692308,1,2.795139679,5.298281048,66.92307692,1,0,-2.636546317,4.613672389,-2.503141369,-7.250218707
20211102,1,0,65.38461538,1,-1.306577111,0.882718154,56.15384615,1,0,10.74864409,13.40936346,-2.189295265,-2.660719373
20211102,1,1,50.76923077,0,2.893903518,2.58435962,56.15384615,1,0,7.071551597,10.18832881,0.309543898,-3.116777211
20211102,1,1,73.84615385,1,1.850115978,5.165903561,59.23076923,1,0,5.37976295,8.586906156,-3.315787583,-3.207143206
20211103,1,1,67.69230769,1,-11.34947244,-9.912765228,52.30769231,0,0,6.226798203,4.78515681,-1.436707208,1.441641394
20211103,1,1,69.23076923,1,-6.621014597,-3.2514299,52.30769231,0,0,4.812775283,6.332025599,-3.369584697,-1.519250316
20211103,1,0,54.61538462,1,1.399257582,1.125821334,50.76923077,0,1,1.253579586,1.602279245,0.273436248,-0.348699659
20211103,1,1,63.07692308,1,1.47547802,3.614162888,50.76923077,0,1,0.488652905,0.232224675,-2.138684868,0.256428231
20211103,0,0,65.38461538,1,-5.290363685,-2.824367318,53.84615385,1,1,8.130915002,7.89943517,-2.465996367,0.231479832
20211103,0,0,50.76923077,0,-3.414903355,-4.186063448,54.61538462,1,1,6.843729759,6.331900835,0.771160093,0.511828925
20211103,0,0,55.38461538,1,-2.746024867,-2.163832095,63.84615385,1,1,8.402147032,4.603645838,-0.582192772,3.798501194
20211103,0,1,52.30769231,0,-4.981292514,-5.832843173,53.84615385,1,1,10.21013647,11.40949308,0.851550659,-1.199356615
20211103,1,1,65.38461538,1,-0.873752492,0.983633956,61.53846154,1,0,-8.38108207,-4.827999327,-1.857386448,-3.553082743
20211104,0,0,60,1,2.01314792,3.636022333,51.53846154,0,1,3.813213834,4.498455595,-1.622874413,-0.68524176
20211104,0,1,69.23076923,1,-1.495328695,0.452044699,53.84615385,0,0,8.127244525,10.89035553,-1.947373394,-2.763111004
20211104,0,1,58.46153846,1,4.651211433,5.32380412,53.84615385,0,0,5.803658764,7.854876065,-0.672592687,-2.051217301
20211104,1,1,69.23076923,1,-4.261254224,-1.880708613,56.15384615,1,0,11.57988595,15.74890659,-2.380545611,-4.169020642
20211104,1,1,79.23076923,1,3.333365082,6.598066474,54.61538462,1,1,3.614140827,1.717515991,-3.264701392,1.896624835
20211105,1,1,56.92307692,1,-6.27355048,-5.041111871,56.15384615,1,0,2.528001354,7.960396522,-1.232438609,-5.432395168
20211105,0,1,61.53846154,1,-4.702368032,-3.098659709,50.76923077,0,1,-8.736451623,-8.545928221,-1.603708322,-0.190523402
20211105,0,1,58.46153846,1,5.660676099,6.360802552,61.53846154,1,0,7.934214949,11.95928313,-0.700126454,-4.025068185
20211105,0,1,54.61538462,1,2.794297687,2.461570217,51.53846154,0,0,16.45021149,18.83099873,0.33272747,-2.380787237
20211105,0,0,70,1,-7.19818977,-4.234284422,56.92307692,1,1,7.204370095,5.551019724,-2.963905347,1.653350371
20211105,1,0,51.53846154,0,-4.473577085,-4.602763137,56.15384615,1,1,-1.168725085,-1.53927783,0.129186052,0.370552745
20211105,1,1,85.38461538,1,-0.962533237,1.769546095,56.92307692,1,0,6.674976634,8.3763856,-2.732079332,-1.701408965
20211105,1,0,56.92307692,1,0.507996391,0.987916953,51.53846154,0,1,2.55508858,1.501365026,-0.479920562,1.053723554
20211106,0,0,63.84615385,1,-0.164811006,1.859130732,53.84615385,1,0,6.011076896,5.951385699,-2.023941739,0.059691196
20211106,1,0,66.15384615,1,-3.469376713,-0.408843222,72.30769231,1,0,4.266473938,11.74986049,-3.060533491,-7.483386551
20211106,0,0,55.38461538,1,-2.265759022,-1.061890433,62.30769231,1,0,7.146142545,13.16897161,-1.203868588,-6.022829065
20211106,0,1,72.30769231,1,4.676627327,6.177363059,54.61538462,1,0,5.752280529,6.51656224,-1.500735732,-0.764281712
20211106,1,1,60.76923077,1,-0.275244845,0.622068667,58.46153846,1,1,3.59830254,1.036154265,-0.897313512,2.562148275
20211107,1,0,66.92307692,1,0.02913273,3.164805213,51.53846154,0,0,-2.50932007,-2.419215881,-3.135672483,-0.090104188
20211107,0,0,76.15384615,1,-4.613650576,-2.887257366,54.61538462,0,1,-1.589505756,-3.034997624,-1.72639321,1.445491868
20211107,0,0,73.07692308,1,2.025247423,4.674236045,56.15384615,1,0,13.34315005,16.37563635,-2.648988622,-3.032486293
20211107,0,0,77.69230769,1,0.897117315,4.291597367,51.53846154,0,1,13.28367501,11.21883288,-3.394480053,2.064842132
20211107,1,0,60,1,0.003481705,1.926927867,61.53846154,1,0,9.490533425,13.67501686,-1.923446162,-4.184483431
20211107,0,1,59.23076923,1,0.070063314,1.507948353,56.15384615,1,0,4.704774334,9.58605167,-1.437885038,-4.881277336
20211107,0,0,92.30769231,1,-1.097687482,3.478713497,52.30769231,0,0,2.62984197,3.821121982,-4.576400979,-1.191280012
20211107,1,1,70.76923077,1,-7.432348454,-4.588571813,56.15384615,1,0,0.885821324,7.324493397,-2.843776641,-6.438672073
20211108,1,1,66.92307692,1,-5.19930153,-2.741752248,50.76923077,0,0,5.002753984,5.63087409,-2.457549282,-0.628120107
20211108,1,0,61.53846154,1,-0.90888773,0.037336701,65.38461538,1,0,-3.337887971,3.853218549,-0.946224431,-7.19110652
20211108,0,1,52.30769231,0,-2.166027053,-1.776244987,51.53846154,1,0,-3.477276475,-2.162624042,-0.389782066,-1.314652432
20211108,1,0,63.07692308,1,-2.71206883,-1.672015719,51.53846154,1,0,-5.438464627,-3.051494821,-1.040053111,-2.386969806
20211108,1,1,84.61538462,1,-1.169299528,1.859510762,54.61538462,1,0,7.514919075,7.812366831,-3.028810289,-0.297447756
20211108,1,0,53.07692308,1,-0.255759653,0.08628783,54.61538462,1,0,15.86097097,20.24398878,-0.342047484,-4.383017807
20211108,0,0,65.38461538,1,-8.720789764,-7.508538118,55.38461538,1,1,7.493760691,7.680342766,-1.212251646,-0.186582075
20211108,1,0,78.46153846,1,-5.067362978,-3.312789627,63.84615385,1,0,-3.32590043,1.30535334,-1.754573351,-4.631253769
20211109,1,0,54.61538462,1,-0.79955541,-0.673225694,66.15384615,1,0,-4.384356162,3.871950064,-0.126329716,-8.256306226
20211109,1,1,63.84615385,1,2.238015067,3.648981941,61.53846154,1,0,-4.87601944,0.354537986,-1.410966875,-5.230557426
20211109,0,1,75.38461538,1,-14.46669815,-12.21117032,59.23076923,1,1,9.306470932,7.797213048,-2.25552783,1.509257884
20211110,1,0,57.69230769,1,-0.716450062,1.456942908,64.61538462,1,0,3.72063922,10.11127031,-2.17339297,-6.390631094
20211110,0,0,60.76923077,1,0.088660355,2.295456454,53.84615385,1,1,14.21001386,14.21725456,-2.2067961,-0.007240699
20211110,0,0,52.30769231,1,-4.21983439,-4.257274267,53.07692308,1,1,15.7726465,15.35329084,0.037439878,0.419355662
20211110,0,1,59.23076923,1,-0.761018103,-0.423381357,52.30769231,1,0,6.718028369,7.18733838,-0.337636746,-0.469310012
20211110,0,0,54.61538462,1,2.388419151,3.457732747,50.76923077,0,0,5.725328173,6.535827793,-1.069313596,-0.81049962
20211110,1,0,70,1,3.192449033,6.396534447,56.92307692,1,0,8.97558143,11.42162155,-3.204085414,-2.446040123
20211110,1,1,66.92307692,1,-10.78114287,-9.126811026,63.07692308,1,0,13.59475592,18.13585909,-1.65433184,-4.541103173
20211110,1,1,61.53846154,1,-9.400523143,-8.428765874,57.69230769,1,0,10.14461121,13.88518768,-0.971757269,-3.740576466
20211110,0,1,58.46153846,1,-0.270598425,0.758400255,51.53846154,0,1,10.5613629,9.349160792,-1.02899868,1.212202104
20211110,0,1,60,1,-4.976070369,-3.303458934,54.61538462,1,1,-1.188015351,-2.185466425,-1.672611435,0.997451074
20211110,1,0,65.38461538,1,-1.636840993,-0.191849957,55.38461538,1,0,-3.727609767,-2.191754687,-1.444991036,-1.53585508
20211110,1,1,75.38461538,1,-2.234951201,0.07275491,53.07692308,1,1,-0.342420426,-0.499033623,-2.30770611,0.156613197
20211111,0,0,84.61538462,1,-0.151987753,3.908892111,53.07692308,0,1,7.149439075,7.41597934,-4.060879864,-0.266540265
20211111,0,0,56.92307692,1,-0.963196102,-0.498552793,52.30769231,0,0,8.761534371,9.260900239,-0.464643308,-0.499365868
20211112,1,1,70,1,-3.582916499,-1.478645701,53.07692308,1,0,19.68249414,21.6593114,-2.104270798,-1.976817261
20211112,0,0,53.84615385,0,-8.493281843,-8.330003109,63.07692308,1,0,8.15326645,13.30723824,-0.163278734,-5.153971793
20211112,0,0,60,1,-2.624940503,-1.099901673,56.15384615,1,1,1.063622906,-1.168762044,-1.525038831,2.23238495
20211112,0,0,70.76923077,1,-4.306874179,-1.069868565,58.46153846,1,1,-1.087613696,-2.569839303,-3.237005614,1.482225607
20211112,0,0,65.38461538,1,-3.915189993,-2.763819355,55.38461538,1,1,1.603427863,-1.043901672,-1.151370639,2.647329535
20211112,1,0,61.53846154,1,-1.084731351,-0.404533094,50.76923077,0,1,7.637543948,7.064917127,-0.680198257,0.572626821
20211112,0,1,83.84615385,1,-1.113777813,2.11330591,50.76923077,0,1,7.970554097,7.771642626,-3.227083723,0.198911471
20211112,1,1,60.76923077,1,1.995198684,3.763715051,55.38461538,1,0,-3.592495808,-0.968897339,-1.768516367,-2.62359847
20211112,1,1,62.30769231,1,-2.05027748,-0.555843184,50.76923077,0,1,4.103278609,2.286505683,-1.494434296,1.816772925
20211112,1,0,71.53846154,1,-8.738649401,-5.743345714,53.07692308,1,1,4.018456379,3.9938627,-2.995303686,0.024593678
20211112,1,1,72.30769231,1,-0.902200712,0.895772112,55.38461538,0,0,0.643474717,-0.585590064,-1.797972824,1.229064781
20211113,1,1,76.15384615,1,-8.519441871,-6.161959404,56.92307692,1,0,18.57922532,20.58570876,-2.357482467,-2.006483437
20211113,1,0,56.92307692,1,1.62671465,2.159164336,60.76923077,1,0,-1.053002295,5.333245094,-0.532449685,-6.386247388
20211113,0,1,52.30769231,0,3.942087733,3.747594393,57.69230769,1,1,10.72216192,7.901945715,0.19449334,2.820216209
20211113,1,0,76.92307692,1,-5.429574753,-2.624613351,56.92307692,0,1,20.79787997,19.27800458,-2.804961403,1.519875393
20211113,0,1,58.46153846,1,-7.845371897,-6.714750883,53.84615385,1,1,8.588598525,8.629067439,-1.130621014,-0.040468915
20211113,0,1,74.61538462,1,-5.382990985,-2.318435224,56.15384615,0,0,3.175192055,3.667249268,-3.064555761,-0.492057213
20211113,0,0,77.69230769,1,0.651031693,3.127527333,50.76923077,0,0,18.24380285,18.8925487,-2.47649564,-0.648745856
20211114,0,0,66.15384615,1,0.200246239,1.508475289,61.53846154,1,1,6.088587888,3.839433256,-1.308229051,2.249154632
20211114,1,0,51.53846154,1,3.447721377,4.079208642,52.30769231,1,1,-1.635597707,-1.742717709,-0.631487265,0.107120002
20211114,0,1,63.07692308,1,-2.370871564,-0.816543627,60,1,0,-9.296353051,-2.655869368,-1.554327937,-6.640483682
20211114,1,0,58.46153846,1,-2.838345564,-1.680998525,52.30769231,0,0,1.715459321,3.537885498,-1.157347039,-1.822426176
20211114,1,0,70.76923077,1,-1.100067026,0.674152956,56.92307692,1,0,11.92843483,16.37582057,-1.774219982,-4.447385746
20211114,1,1,83.07692308,1,-1.236263688,1.561134601,51.53846154,0,0,0.967565796,0.558596132,-2.797398289,0.408969664
20211114,1,0,61.53846154,1,4.885803147,5.809891345,51.53846154,0,0,5.583622446,5.457494843,-0.924088198,0.126127603
20211115,0,0,57.69230769,1,-9.419888944,-9.176679962,53.07692308,0,1,20.34991943,21.23670321,-0.243208982,-0.886783775
20211115,1,0,75.38461538,1,2.230292049,4.634563032,58.46153846,1,0,-0.074053591,2.214460992,-2.404270983,-2.288514584
20211115,1,0,74.61538462,1,3.852944246,5.974783398,57.69230769,1,0,3.779179622,5.549634585,-2.121839152,-1.770454963
20211115,1,0,75.38461538,1,-3.535473066,-1.077530908,56.92307692,1,1,13.79668921,10.02790932,-2.457942158,3.768779894
20211115,1,0,72.30769231,1,-2.709312855,-0.610811987,53.07692308,1,0,4.842341161,7.209055926,-2.098500868,-2.366714765
20211115,0,0,58.46153846,1,-6.287731551,-4.85427625,50.76923077,0,0,13.98379689,14.73805413,-1.433455302,-0.754257246
20211115,1,0,76.92307692,1,-2.550538653,1.178725447,53.07692308,1,0,6.287512319,9.071046855,-3.729264101,-2.783534536
20211115,1,0,53.07692308,1,4.177342892,4.374659213,53.84615385,1,1,15.93703416,15.20248005,-0.197316321,0.734554114
20211115,0,1,70,1,-3.321519288,-1.620421517,60,1,0,-3.099993087,-0.605360036,-1.701097771,-2.494633051
20211115,1,1,86.15384615,1,-6.949314988,-3.625673229,54.61538462,1,0,12.73907601,14.61330955,-3.32364176,-1.874233546
20211116,1,1,70,1,1.345945618,3.130460891,52.30769231,1,0,-0.312093873,0.683834214,-1.784515273,-0.995928088
20211116,1,0,66.92307692,1,6.473482532,8.060331325,54.61538462,0,1,6.464296757,5.643712449,-1.586848793,0.820584308
20211116,1,1,51.53846154,1,-2.598845168,-3.024522633,54.61538462,0,0,-4.128264502,-1.500981206,0.425677465,-2.627283297
20211117,1,1,54.61538462,1,-11.64299578,-10.79259409,53.84615385,1,0,-1.685462217,-1.623089933,-0.850401691,-0.062372284
20211117,0,0,61.53846154,1,-7.900090718,-6.786069996,55.38461538,0,1,7.920932397,7.243521422,-1.114020722,0.677410975
20211117,1,1,80.76923077,1,-3.835055796,-0.813532134,54.61538462,1,1,11.49861568,10.6867866,-3.021523662,0.811829081
20211117,0,0,62.30769231,1,-4.685614232,-2.858133541,60,0,1,3.88492947,1.385724677,-1.827480691,2.499204793
20211117,0,1,80.76923077,1,1.619869111,5.291032098,58.46153846,1,0,12.87061273,14.47300026,-3.671162988,-1.60238753
20211117,0,0,66.15384615,1,3.138403427,5.086456642,62.30769231,1,0,9.580296954,13.86692762,-1.948053215,-4.286630664
20211117,0,1,69.23076923,1,1.294533403,4.455352731,64.61538462,1,0,13.77357221,17.0659097,-3.160819328,-3.292337492
20211117,0,0,75.38461538,1,2.383398786,4.118820829,53.07692308,0,1,10.27845274,10.84515172,-1.735422043,-0.566698985
20211117,1,1,51.53846154,0,3.002388024,3.977938053,52.30769231,0,0,-7.476973504,-5.223628505,-0.975550029,-2.253344998
20211117,0,0,62.30769231,1,-9.355463707,-7.48716125,60,1,1,5.198105163,1.595674711,-1.868302456,3.602430452
20211118,1,1,54.61538462,1,5.531997895,5.706506163,50.76923077,0,0,12.74876487,13.29985884,-0.174508268,-0.551093971
20211118,0,0,63.84615385,1,-4.903626658,-3.068384249,54.61538462,0,0,-0.850183014,1.427923798,-1.835242409,-2.278106812
20211118,0,0,59.23076923,1,-8.877518145,-7.198980237,59.23076923,1,0,14.59542604,16.15680894,-1.678537908,-1.561382896
20211118,1,1,71.53846154,1,2.920896859,5.174339381,63.07692308,1,1,11.23720972,7.621676206,-2.253442522,3.615533512
20211118,0,0,65.38461538,1,2.58721397,3.492812342,52.30769231,1,1,14.67891102,14.07662929,-0.905598372,0.602281726
