date,X01-a,X01-b,X02-a,X02-b,Z01-a,Z01-b,Z02-a,Z02-b,Z03-a,Z03-b,Z04-a,Z04-b,Z05-a,Z05-b,Y01-a,Y01-b,Y02-a,Y02-b,Y03-a,Y03-b,T01-a,T01-b
2021-03-13,1.7087,0.32515,8.57142,7.14285,1.11169,1.5352,0.95073,1.64217,5.7402,10.36795,2.61941,6.13764,2.32029,11.94267,0.25077,0.43372,0.83281,0.23133,0.74397,0.30785,2.84722,2.25694
2021-03-14,1.15186,0.24353,0,0,1.85283,1.21757,0.56179,1.21002,5.30197,9.96932,2.2342,7.93528,1.97907,13.55777,0.26687,0.43177,0.80197,0.21591,0.48742,0.46177,2.1875,2.63888
2021-03-15,0.80432,0.45021,11.42857,24.28571,3.81154,2.17046,2.33362,3.15471,11.3035,19.98344,4.28864,9.73292,3.7989,17.01546,0.46104,0.66888,1.17211,0.60148,0.84658,0.79527,8.85416,6.14583
2021-03-16,0.72665,0.43178,22.85714,32.85714,3.65272,3.33509,2.16076,2.98184,10.68348,19.05601,4.39137,7.65279,3.88989,13.64877,0.40103,0.58984,1.04873,0.64774,1.43663,1.12878,10.86805,6.11111
2021-03-17,0.76746,0.41598,10,24.28571,4.34092,4.07623,3.11149,4.36473,9.77715,18.47592,4.95634,8.01232,4.39035,12.26114,0.45616,0.53569,1.17211,0.46267,0.9492,1.2314,11.28472,6.25
2021-03-18,0.59106,0.4252,21.42857,15.71428,2.06458,4.02329,2.46326,4.10544,10.58187,19.50236,5.16178,7.80688,4.57233,13.808,0.51959,0.6318,1.26465,0.80197,1.20574,1.43663,13.95833,6.94444
2021-03-19,0.54631,0.39097,20,20,4.1821,3.54685,3.84615,2.89541,9.68755,19.12126,3.98048,6.42013,3.52593,10.5323,0.59375,0.55472,1.51141,0.86366,2.56541,1.2827,16.25,6.35416
2021-03-20,0.41467,0.26986,0,0,1.05876,0.89994,0.99394,1.4261,5.21205,8.64034,1.95172,4.82794,1.72884,7.27934,0.26979,0.44153,0.46267,0.24676,0.64135,0.30785,3.02083,1.875
2021-03-21,0.3054,0.17508,7.14285,0,1.64107,0.26469,0.34572,1.7286,5.07734,7.36102,1.72059,5.75243,1.52411,10.19108,0.26345,0.40542,0.49352,2.31338,2.48845,2.05233,2.84722,2.22222
2021-03-22,0.34358,0.28434,20,20,3.12334,3.17628,2.93863,3.63007,10.04203,17.19627,4.13456,8.44889,3.66242,13.87625,0.41567,0.60399,0.80197,7.88093,1.74448,5.38737,11.28472,5.97222
2021-03-23,0.38044,0.36201,7.14285,0,7.5172,3.28215,9.29127,3.19792,9.59309,17.96724,3.46687,8.85978,3.07097,16.24203,0.42299,0.50495,1.03331,2.31338,1.66752,2.12929,9.65277,6.49305
2021-03-24,0.46074,0.40808,20,28.57142,5.77024,3.97035,6.43906,3.28435,9.18569,17.16479,4.2116,9.78428,3.73066,19.29026,0.50056,0.48934,1.51141,1.74275,1.59055,1.87275,9.54861,6.52777
2021-03-25,0.4173,0.3936,12.85714,25.71428,4.23504,3.22922,4.49438,4.14866,9.435,16.54022,3.98048,8.68002,3.52593,12.21565,0.46982,0.49275,1.40345,0.98704,2.97588,1.15443,8.4375,5.34722
2021-03-26,0.31593,0.39229,8.57142,0,2.91159,3.28215,2.50648,5.14261,8.37804,15.05997,3.74935,6.70261,3.3212,10.66878,0.34102,0.45665,0.90993,0.57063,2.1806,1.18009,9.47916,5.20833
2021-03-27,0.21325,0.18298,0,0,1.11169,0.89994,1.12359,1.08038,4.18918,7.24773,1.66923,4.64817,1.47861,8.41674,0.21027,0.3864,0.44725,0.78655,0.48742,0.38481,1.73611,1.5625
2021-03-28,0.22379,0.14875,0,0,1.37638,1.11169,0.77787,1.08038,4.00025,6.58064,1.77195,5.36723,1.5696,10.03184,0.19271,0.42982,0.47809,0.72486,0.25654,0.46177,2.39583,1.77083
2021-03-29,0.29356,0.32778,12.85714,20,2.27633,3.59978,3.32757,3.97579,9.01137,16.19061,3.80071,7.72984,3.36669,12.78434,0.31273,0.60058,0.97162,1.04873,1.53925,1.2314,9.82638,5.69444
2021-03-30,0.31725,0.35016,18.57142,24.28571,2.48808,3.91741,2.42005,4.32152,8.78576,15.65142,4.00616,6.75398,3.54868,11.80618,0.34834,0.78207,0.90993,0.80197,0.87224,1.46228,9.58333,4.61805
2021-03-31,0.29487,0.33831,20,15.71428,1.90577,3.54685,2.37683,4.32152,9.14382,15.5391,4.13456,6.44581,3.66242,11.5787,0.40542,0.65668,1.31091,0.57063,1.05182,0.87224,8.22916,6.45833
2021-04-01,0.25801,0.2975,22.85714,12.85714,1.74695,3.0704,1.51253,3.7165,9.25256,14.93012,3.85208,5.98356,3.41219,10.89626,0.37761,0.69425,0.80197,0.49352,1.20574,1.51359,10.72916,5.59027
2021-04-02,0.25011,0.37254,7.14285,10,1.27051,2.75277,1.64217,3.93258,8.68124,14.78145,3.62095,6.16332,3.20746,13.12556,0.43323,0.56057,1.01789,0.67859,1.2827,1.38532,12.22222,5.55555
2021-04-03,0.28171,0.23958,0,0,1.42932,1.00582,1.08038,1.16681,4.41025,7.89923,1.87467,4.34001,1.6606,8.8717,0.22832,0.523,0.53979,0.26218,0.3335,0.3335,3.88888,2.11805
2021-04-04,0.21325,0.18956,7.14285,0,1.48226,1.05876,0.60501,1.4261,4.5138,6.66893,2.13148,4.90498,1.88808,8.89444,0.21759,0.54106,0.44725,0.21591,0.23088,0.12827,3.33333,2.11805
2021-04-05,0.27907,0.39097,11.42857,14.28571,2.17046,3.54685,2.03111,3.45721,10.01931,15.81568,4.77657,6.93374,4.23111,14.24021,0.35566,0.67376,0.94077,0.63232,0.89789,0.9492,12.56944,6.90972
2021-04-06,0.27907,0.38965,14.28571,15.71428,2.54102,3.97035,2.54969,2.8522,10.38418,15.95267,5.90652,7.52439,5.23202,13.42129,0.38396,0.70693,1.17211,0.4164,1.00051,0.71831,11.35416,5.79861
2021-04-07,0.31725,0.34095,0,8.57142,2.59396,2.85865,2.50648,4.40795,11.01004,15.76958,7.55007,6.44581,6.68789,12.05641,0.37469,0.60497,0.84824,0.53979,0.71831,0.79527,10.06944,5.17361
2021-04-08,0.44231,0.42915,14.28571,15.71428,2.27633,3.17628,2.11754,2.8522,9.68268,15.42029,5.16178,6.54853,4.57233,11.28298,0.43275,0.55081,0.97162,0.44725,1.2314,0.9492,10.90277,5.79861
2021-04-09,0.27644,0.33831,8.57142,22.85714,2.01164,2.6469,2.54969,2.67934,9.42591,14.31205,4.0832,5.59835,3.61692,10.60054,0.38005,0.62936,0.92535,0.46267,2.05233,1.12878,8.92361,5.59027
2021-04-10,0.21194,0.16191,8.57142,0,1.05876,0.95288,0.47536,1.4261,4.73194,6.66601,1.9774,3.26142,1.75159,7.1201,0.33907,0.43518,0.53979,0.12338,0.71831,0.35915,2.08333,1.59722
2021-04-11,0.19087,0.16586,10,0,1.11169,1.05876,0.64822,1.4261,4.28007,6.37126,1.4381,4.59681,1.27388,8.59872,0.28638,0.43616,0.6169,0.30845,0.79527,0.43612,2.63888,1.66666
2021-04-12,0.31725,0.35016,10,21.42857,2.22339,3.70566,1.7286,4.19187,9.19738,15.43912,4.39137,6.70261,3.88989,13.808,0.44397,0.54837,1.00246,0.55521,4.87429,4.74602,10.76388,6.28472
2021-04-13,0.30014,0.28961,14.28571,17.14285,2.27633,3.81154,1.98789,4.92653,9.43208,15.71894,3.41551,6.59989,3.02547,16.62875,0.45128,0.62156,1.11042,0.8945,4.79733,5.82349,9.375,5.38194
2021-04-14,0.27381,0.28566,11.42857,18.57142,3.0704,3.97035,2.59291,5.48833,10.39327,16.29936,6.0606,7.29327,5.36851,16.76524,0.41274,0.62107,0.95619,0.57063,3.33504,3.0785,10.86805,6.38888
2021-04-15,0.29487,0.34358,17.14285,12.85714,3.0704,3.01746,2.2904,4.06222,9.66515,17.17939,5.34155,6.21468,4.73157,17.10646,0.52447,0.62156,1.55768,0.83281,2.5141,2.30887,12.01388,8.54166
2021-04-16,0.22773,0.36069,10,20,1.79989,3.49391,1.81503,3.11149,9.38858,15.7514,4.57113,6.24036,4.04913,14.83166,0.55032,0.54349,1.43429,0.66317,2.59107,2.5141,11.38888,6.52777
2021-04-17,0.16981,0.20667,11.42857,21.42857,1.5352,0.95288,2.11754,0.99394,5.127,7.87002,2.28556,4.39137,2.02456,7.62056,0.31126,0.47665,1.00246,0.4164,0.92355,0.9492,3.36805,1.90972
2021-04-18,0.20667,0.15665,0,11.42857,2.38221,1.11169,1.16681,0.77787,4.98807,6.75755,1.77195,4.80225,1.5696,7.48407,0.32785,0.47031,1.04873,0.47809,1.30836,0.74397,2.88194,1.70138
2021-04-19,0.26854,0.35543,11.42857,24.28571,2.06458,3.33509,2.93863,3.37078,9.41033,15.14826,3.77503,8.52593,3.34394,15.5141,0.45714,0.6318,1.66563,0.80197,4.13032,2.12929,11.80555,8.22916
2021-04-20,0.25801,0.33963,0,25.71428,2.96453,4.65854,2.50648,3.80293,10.22512,15.52904,5.88084,7.16486,5.20928,17.31119,0.51422,0.69913,2.06662,1.15669,3.56593,2.05233,10.65972,6.25
2021-04-21,0.45679,0.34095,17.14285,31.42857,24.29857,3.81154,29.60242,4.23509,10.31244,19.46827,3.54391,9.45043,3.13921,19.38125,0.76938,0.80939,2.82233,0.84824,4.33555,1.92406,10.24305,7.77777
2021-04-22,0.28697,0.36596,10,27.14285,5.2938,4.07623,4.53759,3.54364,9.11135,15.13723,3.38983,6.9851,3.00272,10.25932,0.55325,0.66839,1.61937,0.63232,1.77013,1.18009,10.86805,5.65972
2021-04-23,0.36859,0.3857,18.57142,15.71428,8.41715,4.12916,5.74762,4.19187,9.60769,15.82996,3.23574,7.31895,2.86624,10.14558,0.65278,0.6962,2.29796,1.63479,2.1806,1.51359,10.20833,5.55555
2021-04-24,0.13953,0.19614,0,0,1.90577,1.37638,0.8643,0.47536,4.74558,6.96012,2.02876,3.9548,1.79708,5.59599,0.23271,0.64449,0.60148,0.24676,0.69266,0.41046,2.63888,2.22222
2021-04-25,0.16718,0.12637,0,0,1.58814,0.95288,0.3025,0.47536,4.14146,6.24011,1.36106,5.72675,1.20564,5.93721,0.24735,0.88696,0.69401,0.40098,0.76962,0.667,1.875,1.84027
2021-04-26,0.27907,0.32778,11.42857,20,2.59396,4.28798,1.21002,3.11149,9.14479,14.27277,5.39291,8.038,4.77707,10.94176,0.3864,0.7889,1.3726,0.55521,1.5649,1.51359,11.18055,6.5625
2021-04-27,0.23037,0.45152,34.28571,27.14285,3.38803,3.28215,2.46326,3.02506,9.4376,15.19955,5.64971,6.8567,5.00454,10.19108,0.42104,0.75182,1.14127,0.55521,2.38583,1.20574,11.35416,6.35416
2021-04-28,0.28697,0.33963,15.71428,8.57142,15.77554,3.86447,16.07605,3.02506,8.3524,17.1755,3.69799,8.52593,3.2757,12.55686,0.53618,0.73913,1.95866,0.58605,5.23345,2.48845,12.25694,6.31944
2021-04-29,0.30014,0.36201,8.57142,7.14285,10.48173,2.59396,9.6802,3.37078,9.10941,15.45827,6.70261,8.78274,5.93721,10.85077,0.59472,0.58496,1.60394,0.46267,4.87429,1.92406,9.86111,5.06944
2021-04-30,0.41861,0.32252,0,15.71428,15.56379,2.80571,18.66897,1.77182,8.01902,14.67757,4.46841,9.55315,3.95814,12.55686,0.73279,0.54886,2.09747,0.50894,4.66906,1.69317,9.13194,5.90277
2021-05-01,0.15402,0.1527,0,7.14285,3.28215,1.00582,3.19792,1.33967,4.40408,6.57999,1.79763,5.1361,1.59235,7.27934,0.26735,0.42201,0.66317,0.26218,1.07747,0.28219,2.01388,1.73611
2021-05-02,0.19877,0.13164,0,17.14285,2.01164,0.847,1.51253,0.73465,3.99928,6.09371,1.79763,6.03492,1.59235,6.14194,0.34688,0.43323,1.01789,0.2776,1.43663,0.28219,2.25694,1.5625
2021-05-03,0.30935,0.27907,18.57142,20,8.15246,2.32927,6.52549,1.7286,8.51828,17.0713,4.75089,9.34771,4.20837,12.55686,0.70206,0.57911,2.85317,0.83281,12.44227,2.84761,8.71527,5.10416
2021-05-04,0.39624,0.32383,7.14285,25.71428,9.7406,1.90577,6.56871,2.98184,8.46991,15.0155,3.62095,8.98818,3.20746,10.96451,0.5713,0.69523,1.86613,0.57063,11.28783,4.79733,8.125,5.03472
2021-05-05,0.16323,0.15796,0,14.28571,1.5352,0.47644,1.51253,0.77787,5.75741,7.90345,2.77349,5.34155,2.45677,6.36942,0.2815,0.59375,0.60148,0.26218,2.00102,0.89789,3.68055,2.11805
2021-05-06,0.25801,0.31593,7.14285,18.57142,2.75277,2.11752,2.59291,2.67934,8.77765,13.41383,4.23728,6.16332,3.75341,9.19017,0.31712,0.63424,0.83281,0.43183,2.7963,2.28322,8.99305,4.54861
2021-05-07,0.22115,0.25933,14.28571,7.14285,4.12916,2.22339,2.89541,2.33362,7.81061,12.34811,2.72213,5.52131,2.41128,9.12192,0.31712,0.60058,1.20296,0.64774,1.69317,2.25756,9.30555,4.30555
2021-05-08,0.14743,0.14875,7.14285,7.14285,1.16463,0,0.82108,0.69144,4.46446,5.98561,1.82331,4.57113,1.6151,5.93721,0.19222,0.4508,0.53979,0.37014,0.82093,0.51308,1.63194,1.38888
2021-05-09,0.10268,0.12505,0,0,1.27051,0,0.73465,0.69144,4.20898,5.48441,1.90035,5.36723,1.68334,7.00636,0.18588,0.52593,0.33929,0.2776,0.76962,0.46177,2.43055,1.42361
2021-05-10,0.21062,0.31593,0,21.42857,1.90577,2.69984,1.25324,3.19792,8.88185,14.52792,5.82948,7.93528,5.16378,18.17561,0.44543,0.66449,2.03578,0.78655,1.5649,2.25756,12.5,6.52777
2021-05-11,0.44758,0.47522,25.71428,22.85714,12.22869,2.91159,16.16248,3.75972,8.9208,18.35905,4.03184,9.27067,3.57142,13.03457,0.59326,0.72011,1.89697,0.87908,3.30938,1.2314,27.5,9.58333
2021-05-12,0.49892,0.50681,10,11.42857,31.60402,2.59396,33.31892,2.16076,8.67604,19.63675,3.90344,13.50796,3.45768,17.49317,0.72596,0.75523,2.72979,1.2338,3.46331,1.2827,11.90972,8.57638
2021-05-13,0.7385,0.52261,8.57142,7.14285,44.04446,2.48808,46.97493,1.90146,10.27413,21.34424,7.37031,21.03235,6.52866,21.24658,1.13627,0.75865,5.15114,1.61937,4.82298,2.00102,9.02777,8.64583
2021-05-14,0.30672,0.54631,0,15.71428,9.10534,2.11752,7.77873,2.11754,8.50335,14.71263,4.0832,9.06522,3.61692,8.80345,0.44104,0.58301,1.04873,0.50894,1.66752,1.69317,6.94444,5.13888
2021-05-15,0.13032,0.20404,0,0,2.32927,0.47644,2.11754,0.69144,3.97688,6.11968,1.61787,4.72521,1.43312,7.00636,0.17758,0.40298,0.38556,0.4164,0.51308,0.23088,1.875,1.49305
2021-05-16,0.15533,0.1369,0,0,1.69401,0.58231,0.8643,0.82108,4.04213,5.56037,1.72059,6.34309,1.52411,7.75705,0.25321,0.46104,0.67859,0.29302,0.71831,0.30785,2.32638,2.04861
2021-05-17,0.31593,0.29619,17.14285,11.42857,7.57014,2.48808,6.35263,2.76577,10.07774,14.87916,6.00924,11.96712,5.32302,12.96633,0.36395,0.59179,1.2338,0.53979,1.2827,1.82144,7.46527,4.86111
2021-05-18,1.56126,0.56474,20,12.85714,2.85865,2.22339,2.37683,2.33362,8.80524,12.52471,4.67385,6.62557,4.14012,7.46132,0.29565,0.55862,0.84824,0.60148,0.92355,3.38635,7.88194,4.40972
2021-05-19,0.77141,0.28829,0,0,2.85865,0.37056,1.85825,0.99394,6.48098,7.55611,2.38828,6.36877,2.11555,5.95996,0.2615,0.52691,0.70943,0.2776,0.79527,0.53873,2.74305,1.90972
2021-05-20,0.55947,0.43573,28.57142,18.57142,4.1821,1.9587,3.67329,2.03111,9.29087,14.13091,5.64971,8.73138,5.00454,9.09918,0.44055,0.81915,0.87908,0.46267,1.33401,1.25705,8.95833,4.65277
2021-05-21,0.49892,0.41203,20,22.85714,3.38803,2.06458,2.8522,2.24719,7.8249,12.63573,3.64663,6.67693,3.2302,9.37215,0.29516,0.76207,0.80197,0.57063,0.89789,1.18009,7.01388,3.29861
2021-05-22,0.22773,0.19614,0,7.14285,0.95288,0.68819,0.34572,0.8643,4.30994,5.75059,1.56651,5.77812,1.38762,5.93721,0.16002,0.54349,0.50894,0.16964,0.6157,0.56439,1.63194,1.21527
2021-05-23,0.25406,0.30277,0,12.85714,1.69401,0.95288,0.73465,0.51858,4.06161,5.41883,2.02876,7.31895,1.79708,8.50773,0.181,0.54203,0.53979,0.23133,0.46177,0.64135,1.42361,1.18055
2021-05-24,0.54367,0.34095,15.71428,35.71428,4.81736,2.01164,3.88936,1.55574,8.29137,13.78098,3.92912,11.42783,3.48043,12.21565,0.32541,0.74645,1.61937,0.83281,2.66803,1.64186,6.52777,4.375
2021-05-25,0.34621,0.31857,20,31.42857,1.69401,2.59396,1.38288,1.68539,8.35792,12.61852,5.36723,8.39753,4.75432,7.7343,0.25808,0.70742,0.95619,0.37014,1.43663,1.61621,8.02083,3.95833
2021-05-26,0.32778,0.30277,22.85714,24.28571,2.01164,1.79989,1.4261,2.76577,8.56535,12.49127,6.29173,7.39599,5.57324,6.80163,0.24735,1.99153,0.86366,0.44725,0.87224,0.84658,7.56944,3.75
2021-05-27,0.36332,0.32515,8.57142,18.57142,2.80571,2.01164,2.24719,1.77182,8.08005,12.9558,4.49409,8.24345,3.98089,8.75796,0.26199,1.01235,0.6169,0.35471,0.84658,1.2314,8.92361,4.0625
2021-05-28,0.37386,0.41203,21.42857,18.57142,1.27051,2.22339,1.4261,1.90146,7.80542,12.15854,4.85362,6.83102,4.29936,6.84713,0.25711,1.147,0.77112,0.43183,0.64135,0.74397,7.91666,4.02777
2021-05-29,0.17376,0.28039,0,0,0.63525,0.68819,0.95073,0.82108,3.85677,5.46688,2.54237,5.90652,2.25204,5.75523,0.26052,0.72255,0.44725,0.15422,0.43612,0.15392,2.08333,0.97222
2021-05-30,0.16455,0.26459,0,7.14285,0.63525,0.89994,0.56179,1.03716,3.65551,4.90334,2.77349,6.54853,2.45677,6.5969,0.16587,0.76158,0.26218,0.30845,0.23088,0.15392,1.5625,1.04166
2021-05-31,0.26723,0.34358,7.14285,28.57142,1.48226,2.80571,1.21002,3.32757,8.92145,12.64222,7.80688,9.78428,6.91537,8.32575,0.22101,0.9943,0.80197,0.66317,0.76962,1.2827,8.47222,3.95833
2021-06-01,0.27513,0.35411,0,7.14285,2.48808,1.27051,1.98789,2.46326,9.6908,12.31208,9.16795,8.7057,8.12101,9.69062,0.29907,0.72596,1.24922,0.86366,0.667,0.667,8.50694,3.36805
2021-06-02,0.29882,0.40808,20,34.28571,1.58814,2.91159,1.38288,2.11754,8.80264,12.66559,5.59835,8.91114,4.95905,8.91719,0.28248,0.65668,1.14127,1.95866,0.89789,1.30836,7.84722,3.40277
2021-06-03,0.29882,0.674,24.28571,28.57142,3.0704,3.38803,1.85825,3.19792,8.60138,12.98858,5.16178,10.24653,4.57233,11.76069,0.38005,0.64985,1.77359,1.43429,1.43663,1.00051,9.89583,4.375
2021-06-04,0.28039,0.70164,17.14285,34.28571,3.12334,1.85283,2.42005,3.50043,7.63272,12.25235,4.51977,7.52439,4.00363,8.05277,0.31663,0.53179,1.01789,0.55521,1.18009,0.46177,7.53472,3.85416
2021-06-05,0.13295,0.22773,0,0,0.89994,0.89994,0.56179,1.16681,3.74251,5.34807,1.4381,3.80071,1.27388,5.39126,0.14197,0.4425,0.44725,0.1388,0.20523,0,1.42361,1.45833
2021-06-06,0.1448,0.18824,0,14.28571,0.74113,1.27051,0.60501,1.46931,3.54579,5.0611,1.41242,4.67385,1.25113,6.09645,0.16539,0.56789,0.53979,0.47809,0.56439,0.15392,1.70138,1.5625
2021-06-07,0.2975,0.41598,12.85714,30,1.64107,3.33509,1.7286,3.80293,8.08329,13.61282,5.77812,8.24345,5.11828,8.7807,0.32346,0.61424,1.21838,0.58605,0.87224,0.59004,8.4375,3.95833
2021-06-08,0.31593,0.5858,20,32.85714,3.54685,3.22922,2.42005,2.98184,8.36993,13.70664,5.0077,7.16486,4.43585,9.28116,0.30346,0.59765,1.21838,0.46267,0.87224,0.92355,8.22916,3.85416
2021-06-09,0.64372,0.57658,24.28571,21.42857,3.44097,2.01164,2.8522,3.15471,7.76549,12.95418,3.44119,7.29327,3.04822,9.75887,0.30297,0.62887,1.38803,0.58605,1.12878,0.97485,7.08333,3.4375
2021-06-10,0.35411,0.49497,34.28571,30,2.80571,3.0704,2.59291,3.45721,7.34998,12.58379,3.2871,6.47149,2.91173,6.5969,0.28394,0.58643,0.7557,0.24676,1.38532,1.25705,6.90972,3.75
2021-06-11,0.30145,0.36991,14.28571,10,1.85283,2.32927,1.03716,2.37683,7.45418,11.54436,4.62249,5.21314,4.09463,5.77797,0.1932,0.61375,0.66317,0.33929,0.71831,1.05182,7.29166,3.47222
2021-06-12,0.17376,0.2975,10,8.57142,1.42932,0.95288,1.46931,0.8643,3.78438,4.94165,1.95172,3.13302,1.72884,4.8908,0.11123,0.42201,0.30845,0.21591,0.12827,0.12827,1.73611,0.9375
2021-06-13,0.1685,0.19482,0,0,1.00582,0.68819,0.69144,0.77787,3.31012,4.46348,1.3097,4.34001,1.16014,5.61874,0.10782,0.41908,0.47809,0.4164,0.23088,0.25654,1.07638,1.04166
2021-06-14,0.26328,0.49365,0,0,1.74695,2.38221,1.94468,2.54969,7.42821,11.82321,3.90344,5.95788,3.45768,7.93903,0.22344,0.47714,1.2338,0.43183,0.79527,1.53925,8.22916,4.40972
2021-06-15,0.25933,0.61739,7.14285,10,1.5352,1.42932,2.07433,2.98184,7.34219,11.80763,3.80071,5.88084,3.36669,7.89353,0.23418,0.5069,0.98704,0.44725,0.82093,0.64135,7.84722,4.16666
2021-06-16,0.22379,0.56737,10,28.57142,1.37638,2.22339,1.38288,3.28435,7.00556,11.70342,3.13302,6.42013,2.77525,11.0555,0.31712,0.56252,1.61937,0.63232,0.89789,0.97485,8.29861,3.22916
2021-06-17,0.2172,0.39229,7.14285,45.71428,3.0704,2.96453,3.06828,2.98184,10.26018,11.89982,9.16795,6.59989,8.12101,8.66696,0.32785,0.46836,1.24922,0.40098,1.82144,1.66752,6.5625,3.75
2021-06-18,0.22115,0.38175,15.71428,18.57142,1.32345,2.85865,1.90146,2.93863,8.91723,11.40997,5.39291,6.88238,4.77707,8.16651,0.32883,0.48592,1.28007,0.40098,2.66803,1.74448,7.74305,3.85416
2021-06-19,0.13559,0.25538,0,0,0.89994,0.4235,1.03716,0.34572,4.2408,4.9793,3.36414,4.0832,2.97998,5.93721,0.17124,0.33078,0.57063,0.21591,0.6157,0.35915,1.52777,1.07638
2021-06-20,0.08951,0.13953,0,0,1.11169,0.31762,0.43215,0.43215,3.93728,4.56119,3.13302,5.90652,2.77525,6.55141,0.17222,0.36347,0.67859,0.1388,0.84658,0.20523,1.42361,1.45833
2021-06-21,0.15533,0.27249,0,0,8.41715,1.37638,13.3535,1.98789,10.48059,13.3567,6.80534,9.887,6.0282,11.30573,0.35566,0.47129,1.58852,0.44725,1.46228,0.59004,7.67361,5.13888
2021-06-22,0.17376,0.28171,8.57142,0,2.06458,1.37638,1.81503,2.59291,8.74811,11.68005,4.57113,8.29481,4.04913,7.59781,0.26394,0.5796,0.92535,0.33929,1.18009,0.46177,7.5,4.65277
2021-06-23,0.20667,0.30277,21.42857,0,3.44097,1.85283,1.21002,3.32757,8.67539,13.08402,6.13764,8.8341,5.43676,8.37124,0.28101,0.54935,1.06415,0.40098,1.51359,1.00051,10.20833,4.13194
2021-06-24,0.23563,0.44099,14.28571,12.85714,2.96453,2.85865,2.16076,3.02506,8.00798,12.64417,4.41705,7.75552,3.91264,9.84986,0.3098,0.46592,1.40345,0.4164,1.15443,0.667,8.99305,3.81944
2021-06-25,0.29224,0.41072,0,10,1.5352,2.01164,1.16681,2.42005,7.53436,11.3207,5.16178,6.83102,4.57233,13.42129,0.47763,0.46934,2.60641,0.67859,1.53925,0.71831,8.19444,3.75
2021-06-26,0.08556,0.14085,0,0,0.31762,0.847,0.38893,1.03716,3.80711,5.03319,2.61941,4.93066,2.32029,6.11919,0.25223,0.322,1.17211,0.24676,0.64135,0.3335,1.63194,1.11111
2021-06-27,0.09478,0.11847,0,0,0.4235,0.47644,0.38893,0.82108,3.45847,4.08888,2.31124,5.05906,2.04731,7.23384,0.23027,0.33907,0.74028,0.26218,0.46177,0.30785,2.25694,0.90277
2021-06-28,0.18956,0.2172,11.42857,14.28571,1.27051,1.48226,1.64217,1.98789,7.49087,10.75781,4.67385,8.52593,4.14012,8.62147,0.36981,0.4547,1.69648,0.50894,1.33401,0.87224,6.70138,4.09722
2021-06-29,0.21194,0.26064,0,12.85714,1.64107,1.5352,2.16076,1.98789,7.33862,10.45917,4.10888,5.82948,3.63967,8.55323,0.36981,0.4669,1.51141,0.43183,1.94971,0.92355,6.28472,3.50694
2021-06-30,0.15928,0.23563,11.42857,17.14285,1.27051,1.85283,1.59896,2.63612,7.84015,10.63738,4.18592,6.29173,3.70791,7.96178,0.35566,1.17432,1.24922,0.43183,1.05182,0.87224,6.21527,3.71527
2021-07-01,0.16586,0.2251,22.85714,17.14285,2.06458,1.5352,3.19792,2.20397,7.13866,10.1102,3.59527,6.9851,3.18471,7.59781,0.30004,0.58984,1.14127,0.33929,1.92406,1.2827,5.90277,3.92361
2021-07-02,0.30935,0.21589,0,11.42857,1.42932,1.9587,1.08038,2.42005,6.8861,9.44474,4.57113,5.64971,4.04913,6.16469,0.28541,0.41762,0.87908,0.1388,1.38532,1.00051,5.20833,3.33333
2021-07-03,0.07898,0.12769,0,0,0.31762,0.37056,0.47536,0.56179,3.59481,4.08011,2.31124,4.31432,2.04731,4.50409,0.17807,0.37274,0.47809,0.20049,0.56439,0.53873,1.28472,0.59027
2021-07-04,0.11584,0.13559,0,0,0.26469,0.26469,0.47536,0.47536,3.42049,3.7503,1.77195,3.69799,1.5696,5.11828,0.15319,0.43811,0.58605,0.10795,0.43612,0.23088,1.84027,0.79861
2021-07-05,0.15402,0.25275,11.42857,8.57142,1.74695,0.63525,1.90146,2.54969,7.17534,10.50494,4.8793,7.60143,4.32211,6.98362,0.29468,0.45568,1.12584,0.29302,2.15495,1.20574,6.42361,3.71527
2021-07-06,0.18693,0.2409,7.14285,17.14285,1.69401,2.06458,1.38288,3.11149,6.80657,10.27965,4.36569,5.64971,3.86715,7.80254,0.37127,0.49129,1.17211,0.40098,1.59055,1.07747,7.04861,3.26388
2021-07-07,0.23827,1.81928,0,10,2.80571,1.85283,3.7165,2.67934,7.63564,10.81332,5.0077,6.44581,4.43585,7.7343,0.3781,0.42104,1.35718,0.49352,2.30887,1.05182,5.86805,3.4375
2021-07-08,0.36069,0.67268,8.57142,14.28571,20.22233,3.0704,26.1452,2.46326,9.96802,13.90725,8.80842,13.61068,7.80254,12.39763,0.67425,0.49422,1.94324,0.70943,3.66854,0.84658,6.66666,3.95833
2021-07-09,0.2488,0.4015,0,0,34.19798,2.32927,45.4624,2.24719,9.37916,16.15166,6.08628,15.5624,5.39126,14.05823,0.87086,0.48739,3.71684,0.94077,3.66854,1.05182,5.76388,4.79166
2021-07-10,0.12242,0.29224,0,0,4.92323,0.37056,4.36473,0.69144,4.13205,4.76083,2.64509,6.65125,2.34303,6.0737,0.2415,0.32785,0.6169,0.30845,0.51308,0.28219,1.00694,1.00694
2021-07-11,0.10399,0.18034,0,0,2.75277,0.37056,2.76577,0.3025,3.80613,4.03564,2.67077,5.75243,2.36578,6.57415,0.16685,0.38688,0.58605,0.26218,0.20523,0.3335,0.86805,0.625
